date,open,high,low,close,adjusted_close,volume,symbol
2023-11-14,187.7,188.11,186.3,187.44,185.8664,60108400,AAPL.US
2023-11-15,187.85,189.5,187.78,188.01,186.4316,53790500,AAPL.US
2023-11-16,189.57,190.96,188.65,189.71,188.1173,54412900,AAPL.US
2023-11-17,190.25,190.38,188.57,189.69,188.0975,50922700,AAPL.US
2023-11-20,189.89,191.91,189.88,191.45,189.8427,46505100,AAPL.US
2023-11-21,191.41,191.52,189.74,190.64,189.0395,38134500,AAPL.US
2023-11-22,191.49,192.93,190.83,191.31,189.7039,39617700,AAPL.US
2023-11-24,190.87,190.9,189.25,189.97,188.3752,24048300,AAPL.US
2023-11-27,189.92,190.67,188.9,189.79,188.1967,40552600,AAPL.US
2023-11-28,189.78,191.08,189.4,190.4,188.8015,38415400,AAPL.US
2023-11-29,190.9,192.09,188.97,189.37,187.7802,43014200,AAPL.US
2023-11-30,189.84,190.32,188.19,189.95,188.3553,48794400,AAPL.US
2023-12-01,190.33,191.56,189.23,191.24,189.6345,45704800,AAPL.US
2023-12-04,189.98,190.05,187.45,189.43,187.8397,43389500,AAPL.US
2023-12-05,190.21,194.4,190.18,193.42,191.7962,66628400,AAPL.US
2023-12-06,194.45,194.76,192.11,192.32,190.7054,41089700,AAPL.US
2023-12-07,193.63,195.0,193.59,194.27,192.6391,47477700,AAPL.US
2023-12-08,194.2,195.99,193.67,195.71,194.067,53406400,AAPL.US
2023-12-11,193.11,193.49,191.42,193.18,191.5582,60943700,AAPL.US
2023-12-12,193.08,194.72,191.72,194.71,193.0754,52696900,AAPL.US
2023-12-13,195.09,198.0,194.85,197.96,196.2981,70404200,AAPL.US
2023-12-14,198.02,199.62,196.16,198.11,196.4468,66831600,AAPL.US
2023-12-15,197.53,198.4,197.0,197.57,195.9113,128538400,AAPL.US
2023-12-18,196.09,196.63,194.39,195.89,194.2455,55751900,AAPL.US
2023-12-19,196.16,196.95,195.89,196.94,195.2866,40714100,AAPL.US
2023-12-20,196.9,197.68,194.83,194.83,193.1944,52242800,AAPL.US
2023-12-21,196.1,197.08,193.5,194.68,193.0456,46482500,AAPL.US
2023-12-22,195.18,195.41,192.97,193.6,191.9747,37149600,AAPL.US
2023-12-26,193.61,193.89,192.83,193.05,191.4293,28919300,AAPL.US
2023-12-27,192.49,193.5,191.09,193.15,191.5285,48087700,AAPL.US
2023-12-28,194.14,194.66,193.17,193.58,191.9548,34049900,AAPL.US
2023-12-29,193.9,194.4,191.73,192.53,190.9137,42672100,AAPL.US
2024-01-02,187.15,188.44,183.89,185.64,184.0815,82488700,AAPL.US
2024-01-03,184.22,185.88,183.43,184.25,182.7032,58414500,AAPL.US
2024-01-04,182.15,183.09,180.88,181.91,180.3828,71983600,AAPL.US
2024-01-05,181.99,182.76,180.17,181.18,179.6589,62379700,AAPL.US
2024-01-08,182.09,185.6,181.5,185.56,184.0022,59144500,AAPL.US
2024-01-09,183.92,185.15,182.73,185.14,183.5857,42841800,AAPL.US
2024-01-10,184.35,186.4,183.92,186.19,184.6269,46792900,AAPL.US
2024-01-11,186.54,187.05,183.62,185.59,184.0319,49128400,AAPL.US
2024-01-12,186.06,186.74,185.19,185.92,184.3592,40477800,AAPL.US
2024-01-16,182.16,184.26,180.93,183.63,182.0884,65603000,AAPL.US
2024-01-17,181.27,182.93,180.3,182.68,181.1464,47317400,AAPL.US
2024-01-18,186.09,189.14,185.83,188.63,187.0464,78005800,AAPL.US
2024-01-19,189.33,191.95,188.82,191.56,189.9518,68903000,AAPL.US
2024-01-22,192.3,195.33,192.26,193.89,192.2622,60133900,AAPL.US
2024-01-23,195.02,195.75,193.83,195.18,193.5414,42355600,AAPL.US
2024-01-24,195.42,196.38,194.34,194.5,192.8671,53631300,AAPL.US
2024-01-25,195.22,196.27,193.11,194.17,192.5399,54822100,AAPL.US
2024-01-26,194.27,194.76,191.94,192.42,190.8046,44594000,AAPL.US
2024-01-29,192.01,192.2,189.58,191.73,190.1204,47145600,AAPL.US
2024-01-30,190.94,191.8,187.47,188.04,186.4614,55859400,AAPL.US
2024-01-31,187.04,187.1,184.35,184.4,182.8519,55467800,AAPL.US
2024-02-01,183.99,186.95,183.82,186.86,185.2913,64885400,AAPL.US
2024-02-02,179.86,187.33,179.25,185.85,184.2897,102551700,AAPL.US
2024-02-05,188.15,189.25,185.84,187.68,186.1044,69668800,AAPL.US
2024-02-06,186.86,189.31,186.77,189.3,187.7108,43490800,AAPL.US
2024-02-07,190.64,191.05,188.61,189.41,187.8199,53439000,AAPL.US
2024-02-08,189.39,189.54,187.35,188.32,186.739,40962000,AAPL.US
2024-02-09,188.65,189.99,188.0,188.85,187.5035,45155200,AAPL.US
2024-02-12,188.42,188.67,186.79,187.15,185.8156,41781900,AAPL.US
2024-02-13,185.77,186.21,183.51,185.04,183.7207,56529500,AAPL.US
2024-02-14,185.32,185.53,182.44,184.15,182.837,54630500,AAPL.US
2024-02-15,183.55,184.49,181.35,183.86,182.5491,65434500,AAPL.US
2024-02-16,183.42,184.85,181.67,182.31,181.0101,49752500,AAPL.US
2024-02-20,181.79,182.43,180.0,181.56,180.2655,53665600,AAPL.US
2024-02-21,181.94,182.89,180.66,182.32,181.0201,41371400,AAPL.US
2024-02-22,183.48,184.96,182.46,184.37,183.0555,52292200,AAPL.US
2024-02-23,185.01,185.04,182.23,182.52,181.2186,45119700,AAPL.US
2024-02-26,182.24,182.76,180.65,181.16,179.8683,40867400,AAPL.US
2024-02-27,181.1,183.92,179.56,182.63,181.3279,54318900,AAPL.US
2024-02-28,182.51,183.12,180.13,181.42,180.1265,48953900,AAPL.US
2024-02-29,181.27,182.57,179.53,180.75,179.4613,136682600,AAPL.US
2024-03-01,179.55,180.53,177.38,179.66,178.379,73563100,AAPL.US
2024-03-04,176.15,176.9,173.79,175.1,173.8516,81510100,AAPL.US
2024-03-05,170.76,172.04,169.62,170.12,168.9071,95132400,AAPL.US
2024-03-06,171.06,171.24,168.68,169.12,167.9142,68587700,AAPL.US
2024-03-07,169.15,170.73,168.49,169.0,167.795,71765100,AAPL.US
2024-03-08,169.0,173.7,168.94,170.73,169.5127,76267000,AAPL.US
2024-03-11,172.94,174.38,172.05,172.75,171.5183,60139500,AAPL.US
2024-03-12,173.15,174.03,171.01,173.23,171.9949,59825400,AAPL.US
2024-03-13,172.77,173.19,170.76,171.13,169.9099,52488700,AAPL.US
2024-03-14,172.91,174.31,172.05,173.0,171.7665,72913500,AAPL.US
2024-03-15,171.17,172.62,170.29,172.62,171.3892,121752700,AAPL.US
2024-03-18,175.57,177.71,173.52,173.72,172.4814,75604200,AAPL.US
2024-03-19,174.34,176.61,173.03,176.08,174.8246,55215200,AAPL.US
2024-03-20,175.72,178.67,175.09,178.67,177.3961,53423100,AAPL.US
2024-03-21,177.05,177.49,170.84,171.37,170.1481,106181300,AAPL.US
2024-03-22,171.76,173.05,170.06,172.28,171.0517,71160100,AAPL.US
2024-03-25,170.57,171.94,169.45,170.85,169.6319,54288300,AAPL.US
2024-03-26,170.0,171.42,169.58,169.71,168.5,57388400,AAPL.US
2024-03-27,170.41,173.6,170.11,173.31,172.0743,60273300,AAPL.US
2024-03-28,171.75,172.23,170.51,171.48,170.2574,65672700,AAPL.US
2024-04-01,171.19,171.25,169.48,170.03,168.8177,46240500,AAPL.US
2024-04-02,169.08,169.34,168.23,168.84,167.6362,49329500,AAPL.US
2024-04-03,168.79,170.68,168.58,169.65,168.4404,47691700,AAPL.US
2024-04-04,170.29,171.92,168.82,168.82,167.6163,53704400,AAPL.US
2024-04-05,169.59,170.39,168.95,169.58,168.3709,42104800,AAPL.US
2024-04-08,169.03,169.2,168.24,168.45,167.249,37425500,AAPL.US
2024-04-09,168.7,170.08,168.35,169.67,168.4603,42373800,AAPL.US
2024-04-10,168.8,169.09,167.11,167.78,166.5837,49709300,AAPL.US
2024-04-11,168.34,175.46,168.16,175.04,173.792,91070300,AAPL.US
2024-04-12,174.26,178.36,174.21,176.55,175.2912,101670900,AAPL.US
2024-04-15,175.36,176.63,172.5,172.69,171.4587,73531800,AAPL.US
2024-04-16,171.75,173.76,168.27,169.38,168.1723,73711200,AAPL.US
2024-04-17,169.61,170.65,168.0,168.0,166.8022,50901200,AAPL.US
2024-04-18,168.03,168.64,166.55,167.04,165.849,43122900,AAPL.US
2024-04-19,166.21,166.4,164.08,165.0,163.8236,68149400,AAPL.US
2024-04-22,165.52,167.26,164.77,165.84,164.6576,48116400,AAPL.US
2024-04-23,165.35,167.05,164.92,166.9,165.71,49537800,AAPL.US
2024-04-24,166.54,169.3,166.21,169.02,167.8149,48251800,AAPL.US
2024-04-25,169.53,170.61,168.15,169.89,168.6787,50558300,AAPL.US
2024-04-26,169.88,171.34,169.18,169.3,168.0929,44838400,AAPL.US
2024-04-29,173.37,176.03,173.1,173.5,172.263,68169400,AAPL.US
2024-04-30,173.33,174.99,170.0,170.33,169.1156,65934800,AAPL.US
2024-05-01,169.58,172.71,169.11,169.3,168.0929,50383100,AAPL.US
2024-05-02,172.51,173.42,170.89,173.03,171.7963,94214900,AAPL.US
2024-05-03,186.65,187.0,182.66,183.38,182.0725,163224100,AAPL.US
2024-05-06,182.35,184.2,180.42,181.71,180.4144,78569700,AAPL.US
2024-05-07,183.45,184.9,181.32,182.4,181.0995,77305800,AAPL.US
2024-05-08,182.85,183.07,181.45,182.74,181.4371,45057100,AAPL.US
2024-05-09,182.56,184.66,182.11,184.57,183.254,48983000,AAPL.US
2024-05-10,184.9,185.09,182.13,183.05,181.9914,50759500,AAPL.US
2024-05-13,185.44,187.1,184.62,186.28,185.2027,72044800,AAPL.US
2024-05-14,187.51,188.3,186.29,187.43,186.346,52393600,AAPL.US
2024-05-15,187.91,190.65,187.37,189.72,188.6228,70400000,AAPL.US
2024-05-16,190.47,191.1,189.66,189.84,188.7421,52845200,AAPL.US
2024-05-17,189.51,190.81,189.18,189.87,188.7719,41282900,AAPL.US
2024-05-20,189.33,191.92,189.01,191.04,189.9352,44361300,AAPL.US
2024-05-21,191.09,192.73,190.92,192.35,191.2376,42309400,AAPL.US
2024-05-22,192.27,192.82,190.27,190.9,189.796,34648500,AAPL.US
2024-05-23,190.98,191.0,186.63,186.88,185.7992,51005900,AAPL.US
2024-05-24,188.82,190.58,188.04,189.98,188.8813,36327000,AAPL.US
2024-05-28,191.51,193.0,189.1,189.99,188.8912,52280100,AAPL.US
2024-05-29,189.61,192.25,189.51,190.29,189.1895,53068000,AAPL.US
2024-05-30,190.76,192.18,190.63,191.29,190.1837,49889100,AAPL.US
2024-05-31,191.44,192.57,189.91,192.25,191.1382,75158300,AAPL.US
2024-06-03,192.9,194.99,192.52,194.03,192.9079,50080500,AAPL.US
2024-06-04,194.64,195.32,193.03,194.35,193.226,47471400,AAPL.US
2024-06-05,195.4,196.9,194.87,195.87,194.7372,54156800,AAPL.US
2024-06-06,195.69,196.5,194.17,194.48,193.3553,41181800,AAPL.US
2024-06-07,194.65,196.94,194.14,196.89,195.7513,53103900,AAPL.US
2024-06-10,196.9,197.3,192.15,193.12,192.0031,97010200,AAPL.US
2024-06-11,193.65,207.16,193.63,207.15,205.952,172373300,AAPL.US
2024-06-12,207.37,220.2,206.9,213.07,211.8378,198134300,AAPL.US
2024-06-13,214.74,216.75,211.6,214.24,213.001,97862700,AAPL.US
2024-06-14,213.85,215.17,211.3,212.49,211.2611,70122700,AAPL.US
2024-06-17,213.37,218.95,212.72,216.67,215.4169,93728300,AAPL.US
2024-06-18,217.59,218.63,213.0,214.29,213.0507,79943300,AAPL.US
2024-06-20,213.93,214.24,208.85,209.68,208.4674,86172500,AAPL.US
2024-06-21,210.39,211.89,207.11,207.49,206.29,241805100,AAPL.US
2024-06-24,207.72,212.7,206.59,208.14,206.9363,80727000,AAPL.US
2024-06-25,209.15,211.38,208.61,209.07,207.8609,55549700,AAPL.US
2024-06-26,211.5,214.86,210.64,213.25,212.0167,66213200,AAPL.US
2024-06-27,214.69,215.74,212.35,214.1,212.8618,49772700,AAPL.US
2024-06-28,215.77,216.07,210.3,210.62,209.4019,82542700,AAPL.US
2024-07-01,212.09,217.51,211.92,216.75,215.4965,60402900,AAPL.US
2024-07-02,216.15,220.38,215.1,220.27,218.9961,58046200,AAPL.US
2024-07-03,220.0,221.55,219.03,221.55,220.2687,37369800,AAPL.US
2024-07-05,221.65,226.45,221.65,226.34,225.031,60412400,AAPL.US
2024-07-08,227.09,227.85,223.25,227.82,226.5025,59085900,AAPL.US
2024-07-09,227.93,229.4,226.37,228.68,227.3575,48076100,AAPL.US
2024-07-10,229.3,233.08,229.25,232.98,231.6326,62627700,AAPL.US
2024-07-11,231.39,232.39,225.77,227.57,226.2539,64710600,AAPL.US
2024-07-12,228.92,232.64,228.68,230.54,229.2067,53046500,AAPL.US
2024-07-15,236.48,237.23,233.09,234.4,233.0444,62631300,AAPL.US
2024-07-16,235.0,236.27,232.33,234.82,233.462,43234300,AAPL.US
2024-07-17,229.45,231.46,226.64,228.88,227.5563,57345900,AAPL.US
2024-07-18,230.28,230.44,222.27,224.18,222.8835,66034600,AAPL.US
2024-07-19,224.82,226.8,223.28,224.31,223.0128,49151500,AAPL.US
2024-07-22,227.01,227.78,223.09,223.96,222.6648,48201800,AAPL.US
2024-07-23,224.37,226.94,222.68,225.01,223.7087,39960300,AAPL.US
2024-07-24,224.0,224.8,217.13,218.54,217.2761,61777600,AAPL.US
2024-07-25,218.93,220.85,214.62,217.49,216.2322,51391200,AAPL.US
2024-07-26,218.7,219.49,216.01,217.96,216.6995,41601300,AAPL.US
2024-07-29,216.96,219.3,215.75,218.24,216.9779,36311800,AAPL.US
2024-07-30,219.19,220.33,216.12,218.8,217.5346,41643800,AAPL.US
2024-07-31,221.44,223.82,220.63,222.08,220.7957,50036300,AAPL.US
2024-08-01,224.37,224.48,217.02,218.36,217.0972,62501000,AAPL.US
2024-08-02,219.15,225.6,217.71,219.86,218.5885,105568600,AAPL.US
2024-08-05,199.09,213.5,196.0,209.27,208.0597,119548600,AAPL.US
2024-08-06,205.3,209.99,201.07,207.23,206.0315,69660500,AAPL.US
2024-08-07,206.9,213.64,206.39,209.82,208.6066,63516400,AAPL.US
2024-08-08,213.11,214.2,208.83,213.31,212.0764,47161100,AAPL.US
2024-08-09,212.1,216.78,211.97,216.24,214.9894,42201600,AAPL.US
2024-08-12,216.07,219.51,215.6,217.53,216.5223,38028100,AAPL.US
2024-08-13,219.01,221.89,219.01,221.27,220.245,44155300,AAPL.US
2024-08-14,220.57,223.03,219.7,221.72,220.6929,41960600,AAPL.US
2024-08-15,224.6,225.35,222.76,224.72,223.679,46414000,AAPL.US
2024-08-16,223.92,226.83,223.65,226.05,225.0028,44340200,AAPL.US
2024-08-19,225.72,225.99,223.04,225.89,224.8436,40687800,AAPL.US
2024-08-20,225.77,227.17,225.45,226.51,225.4607,30299000,AAPL.US
2024-08-21,226.52,227.98,225.05,226.4,225.3512,34765500,AAPL.US
2024-08-22,227.79,228.34,223.9,224.53,223.4899,43695300,AAPL.US
2024-08-23,225.66,228.22,224.33,226.84,225.7892,38677300,AAPL.US
2024-08-26,226.76,227.28,223.89,227.18,226.1276,30602200,AAPL.US
2024-08-27,226.0,228.85,224.89,228.03,226.9737,35934600,AAPL.US
2024-08-28,227.92,229.86,225.68,226.49,225.4408,38052200,AAPL.US
2024-08-29,230.1,232.92,228.88,229.79,228.7255,51906300,AAPL.US
2024-08-30,230.19,230.4,227.48,229.0,227.9392,52990800,AAPL.US
2024-09-03,228.55,229.0,221.17,222.77,221.738,50190600,AAPL.US
2024-09-04,221.66,221.78,217.48,220.85,219.8269,43840200,AAPL.US
2024-09-05,221.63,225.48,221.52,222.38,221.3498,36615400,AAPL.US
2024-09-06,223.95,225.24,219.77,220.82,219.7971,48423000,AAPL.US
2024-09-09,220.82,221.27,216.71,220.91,219.8866,67180000,AAPL.US
2024-09-10,218.92,221.48,216.73,220.11,219.0903,51591000,AAPL.US
2024-09-11,221.46,223.09,217.89,222.66,221.6285,44587100,AAPL.US
2024-09-12,222.5,223.55,219.82,222.77,221.738,37455600,AAPL.US
2024-09-13,223.58,224.04,221.91,222.5,221.4693,36766600,AAPL.US
2024-09-16,216.54,217.22,213.92,216.32,215.3179,59357400,AAPL.US
2024-09-17,215.75,216.9,214.5,216.79,215.7857,45519300,AAPL.US
2024-09-18,217.55,222.71,217.54,220.69,219.6677,59894900,AAPL.US
2024-09-19,224.99,229.82,224.63,228.87,227.8098,66781300,AAPL.US
2024-09-20,229.97,233.09,227.62,228.2,227.1429,318679900,AAPL.US
2024-09-23,227.34,229.45,225.81,226.47,225.4209,54146000,AAPL.US
2024-09-24,228.65,229.35,225.73,227.37,226.3167,43556100,AAPL.US
2024-09-25,224.93,227.29,224.02,226.37,225.3213,42308700,AAPL.US
2024-09-26,227.3,228.5,225.41,227.52,226.466,36636700,AAPL.US
2024-09-27,228.46,229.52,227.3,227.79,226.7348,34026000,AAPL.US
2024-09-30,230.04,233.0,229.65,233.0,231.9206,54541900,AAPL.US
2024-10-01,229.52,229.65,223.74,226.21,225.1621,63285000,AAPL.US
2024-10-02,225.89,227.37,223.02,226.78,225.7294,32880600,AAPL.US
2024-10-03,225.14,226.81,223.32,225.67,224.6246,34044200,AAPL.US
2024-10-04,227.9,228.0,224.13,226.8,225.7494,37245100,AAPL.US
2024-10-07,224.5,225.69,221.33,221.69,220.663,39505400,AAPL.US
2024-10-08,224.3,225.98,223.25,225.77,224.7241,31855700,AAPL.US
2024-10-09,225.23,229.75,224.83,229.54,228.4767,33591100,AAPL.US
2024-10-10,227.78,229.5,227.17,229.04,227.979,28183500,AAPL.US
2024-10-11,229.3,229.41,227.34,227.55,226.4959,31759200,AAPL.US
2024-10-14,228.7,231.73,228.6,231.3,230.2285,39882100,AAPL.US
2024-10-15,233.61,237.49,232.37,233.85,232.7667,64751400,AAPL.US
2024-10-16,231.6,232.12,229.84,231.78,230.7063,34082200,AAPL.US
2024-10-17,233.43,233.85,230.52,232.15,231.0746,32993800,AAPL.US
2024-10-18,236.18,236.18,234.01,235.0,233.9114,46431500,AAPL.US
2024-10-21,234.45,236.85,234.45,236.48,235.3845,36254500,AAPL.US
2024-10-22,233.89,236.22,232.6,235.86,234.7674,38846600,AAPL.US
2024-10-23,234.08,235.14,227.76,230.76,229.691,52287000,AAPL.US
2024-10-24,229.98,230.82,228.41,230.57,229.5019,31109500,AAPL.US
2024-10-25,229.74,233.22,229.57,231.41,230.338,38802300,AAPL.US
2024-10-28,233.32,234.73,232.55,233.4,232.3188,36087100,AAPL.US
2024-10-29,233.1,234.33,232.32,233.67,232.5875,35417200,AAPL.US
2024-10-30,232.61,233.47,229.55,230.1,229.0341,47070900,AAPL.US
2024-10-31,229.34,229.83,225.37,225.91,224.8635,64370100,AAPL.US
2024-11-01,220.97,225.35,220.27,222.91,221.8774,65276700,AAPL.US
2024-11-04,220.99,222.79,219.71,222.01,220.9815,44944500,AAPL.US
2024-11-05,221.8,223.95,221.14,223.45,222.4149,28111300,AAPL.US
2024-11-06,222.61,226.07,221.19,222.72,221.6883,54561100,AAPL.US
2024-11-07,224.63,227.88,224.57,227.48,226.4262,42137700,AAPL.US
2024-11-08,227.17,228.66,226.41,226.96,226.1572,38328800,AAPL.US
2024-11-11,225.0,225.7,221.5,224.23,223.4368,42005600,AAPL.US
2024-11-12,224.55,225.59,223.36,224.23,223.4368,40398300,AAPL.US
2024-11-13,224.01,226.65,222.76,225.12,224.3237,48566200,AAPL.US
2024-11-14,225.02,228.87,225.0,228.22,227.4127,44923900,AAPL.US
2024-11-15,226.4,226.92,224.27,225.0,224.2041,47923700,AAPL.US
2024-11-18,225.25,229.74,225.17,228.02,227.2134,44633700,AAPL.US
2024-11-19,226.98,230.16,226.66,228.28,227.4725,36211800,AAPL.US
2024-11-20,228.06,229.93,225.89,229.0,228.1899,35169600,AAPL.US
2024-11-21,228.88,230.16,225.71,228.52,227.7116,42108300,AAPL.US
2024-11-22,228.06,230.72,228.06,229.87,229.0569,38168300,AAPL.US
2024-11-25,231.46,233.25,229.74,232.87,232.0463,90152800,AAPL.US
2024-11-26,233.33,235.57,233.33,235.06,234.2285,45986200,AAPL.US
2024-11-27,234.47,235.69,233.81,234.93,234.099,33498400,AAPL.US
2024-11-29,234.81,237.81,233.97,237.33,236.4905,28481400,AAPL.US
2024-12-02,237.27,240.79,237.16,239.59,238.7425,48137100,AAPL.US
2024-12-03,239.81,242.76,238.9,242.65,241.7917,38861000,AAPL.US
2024-12-04,242.87,244.11,241.25,243.01,242.1504,44383900,AAPL.US
2024-12-05,243.99,244.54,242.13,243.04,242.1803,40033900,AAPL.US
2024-12-06,242.91,244.63,242.08,242.84,241.981,36870600,AAPL.US
2024-12-09,241.83,247.24,241.75,246.75,245.8772,44649200,AAPL.US
2024-12-10,246.89,248.21,245.34,247.77,246.8935,36914800,AAPL.US
2024-12-11,247.96,250.8,246.26,246.49,245.6181,45205800,AAPL.US
2024-12-12,246.89,248.74,245.68,247.96,247.0829,32777500,AAPL.US
2024-12-13,247.82,249.29,246.24,248.13,247.2523,33155300,AAPL.US
2024-12-16,247.99,251.38,247.65,251.04,250.152,51694800,AAPL.US
2024-12-17,250.08,253.83,249.78,253.48,252.5833,51356400,AAPL.US
2024-12-18,252.16,254.28,247.74,248.05,247.1726,56774100,AAPL.US
2024-12-19,247.5,252.0,247.09,249.79,248.9064,60882300,AAPL.US
2024-12-20,248.04,255.0,245.69,254.49,253.5898,147495300,AAPL.US
2024-12-23,254.77,255.65,253.45,255.27,254.367,40858800,AAPL.US
2024-12-24,255.49,258.21,255.29,258.2,257.2867,23234700,AAPL.US
2024-12-26,258.19,260.1,257.63,259.02,258.1038,27237100,AAPL.US
2024-12-27,257.83,258.7,253.06,255.59,254.6859,42355300,AAPL.US
2024-12-30,252.23,253.5,250.75,252.2,251.3079,35557500,AAPL.US
2024-12-31,252.44,253.28,249.43,250.42,249.5342,39480700,AAPL.US
2025-01-02,248.93,249.1,241.82,243.85,242.9874,55740700,AAPL.US
2025-01-03,243.36,244.18,241.89,243.36,242.4991,40244100,AAPL.US
2025-01-06,244.31,247.33,243.2,245.0,244.1333,45045600,AAPL.US
2025-01-07,242.98,245.55,241.35,242.21,241.3532,40856000,AAPL.US
2025-01-08,241.92,243.71,240.05,242.7,241.8415,37628900,AAPL.US
2025-01-10,240.01,240.16,233.0,236.85,236.0122,61710900,AAPL.US
2025-01-13,233.53,234.67,229.72,234.4,233.5708,49630700,AAPL.US
2025-01-14,234.75,236.12,232.47,233.28,232.4548,39435300,AAPL.US
2025-01-15,234.64,238.96,234.43,237.87,237.0286,39832000,AAPL.US
2025-01-16,237.35,238.01,228.03,228.26,227.4526,71759100,AAPL.US
2025-01-17,232.12,232.29,228.48,229.98,229.1665,68488300,AAPL.US
